Longitude,Latitude,Depth,pTemperature,Salinity,d18O,Year,Month,Reference
15.67,76.25,50,0.87,34.63,0.13,1997,9,VEINS (Meredith et al 2001)
15.67,76.25,76,2.31,34.9,0.16,1997,9,VEINS (Meredith et al 2001)
15.67,76.25,200,0.14,34.76,0.13,1997,9,VEINS (Meredith et al 2001)
15.67,76.25,258,0.22,34.79,0.14,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,27,4.3,34.57,0.22,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,50,4.55,34.62,0.22,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,100,4.03,35,0.33,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,150,3.18,34.98,0.2,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,200,2.39,34.97,0.27,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,251,2.23,34.98,0.22,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,275,2.23,34.98,0.13,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,291,0.22,34.81,0.08,1997,9,VEINS (Meredith et al 2001)
15.53,76.22,300,0.04,34.81,0.16,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,24,5.28,34.78,0.32,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,50,5.26,34.77,0.32,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,100,3.63,34.96,0.3,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,150,3.65,35.03,0.27,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,200,2.73,34.99,0.32,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,250,2.47,34.99,0.34,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,276,2.31,34.99,0.25,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,300,1.95,34.98,0.25,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,330,0.4,34.88,0.25,1997,9,VEINS (Meredith et al 2001)
15.47,76.17,339,0.4,34.88,0.2,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,26,5.33,34.76,0.24,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,49,5.13,34.84,0.29,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,102,3.97,35.01,0.3,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,150,3.46,35.01,0.3,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,200,2.92,35,0.31,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,249,2.62,34.99,0.3,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,301,2.05,34.98,0.31,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,324,0.73,34.93,0.24,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,350,-0.49,34.89,0.15,1997,9,VEINS (Meredith et al 2001)
15.42,76.13,361,-0.49,34.89,0.18,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,10,5.6,34.84,0.23,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,26,5.63,34.85,0.3,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,50,5.68,34.87,0.19,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,100,4.1,35.02,0.3,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,160,3.54,35.02,0.3,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,200,2.9,35,0.3,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,250,2.44,34.99,0.3,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,300,1.64,34.97,0.26,1997,9,VEINS (Meredith et al 2001)
15.37,76.03,350,-0.63,34.91,0.09,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,4,5.39,34.83,0.07,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,10,5.39,34.84,0.15,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,26,5.4,34.84,0.37,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,56,5.4,34.85,0.3,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,120,4.34,35.06,0.43,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,160,3.75,35.05,0.37,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,200,3.26,35.02,0.31,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,250,2.84,35.01,0.33,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,299,2.61,35,0.23,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,352,-0.23,34.87,0.16,1997,9,VEINS (Meredith et al 2001)
15.35,75.97,363,-0.23,34.87,0.12,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,16,5.49,34.83,0.25,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,26,5.49,34.83,0.17,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,56,5.27,34.96,0.29,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,120,3.91,35.01,0.31,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,160,3.66,35.03,0.36,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,200,3.24,35.02,0.39,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,250,2.55,34.99,0.4,1997,9,VEINS (Meredith et al 2001)
15.32,75.87,300,2.19,34.99,0.34,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,4,5.46,34.78,0.15,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,10,5.46,34.79,0.11,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,26,5.47,34.79,0.2,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,56,5.47,34.8,0.19,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,100,4.37,35.03,0.24,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,160,3.6,35.01,0.25,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,226,2.68,34.97,0.31,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,276,2.37,34.99,0.29,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,300,2.05,34.98,0.28,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,376,-0.63,34.9,0.09,1997,9,VEINS (Meredith et al 2001)
15.3,75.78,380,-0.63,34.9,0.08,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,13,3.54,34.71,0.22,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,25,3.53,34.72,0.41,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,50,3.58,34.73,0.28,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,76,2.81,34.91,0.3,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,101,2.08,34.93,0.2,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,127,1.75,34.93,0.28,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,150,1.46,34.93,0.33,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,200,1.38,34.94,0.41,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,300,1.07,34.94,0.16,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,400,0.59,34.92,-0.12,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,501,0.2,34.9,0.7,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,750,-0.37,34.9,0.29,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,900,-0.5,34.9,0.22,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,1001,-0.56,34.91,-0.01,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,1251,-0.63,34.91,0.04,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,1499,-0.69,34.92,0.37,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,1750,-0.83,34.92,0.29,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,2000,-0.86,34.92,0.22,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,2249,-0.86,34.92,-0.1,1997,9,VEINS (Meredith et al 2001)
3.97,78.83,2312,-0.86,34.92,0.14,1997,9,VEINS (Meredith et al 2001)
15.3,75.8,8,6.73,34.6,0.19,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,19,6.75,34.6,0.29,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,30,6.83,34.7,0.32,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,49,4.09,34.59,0.21,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,75,1.91,34.65,0.39,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,149,1.86,34.9,0.29,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,194,1.91,34.96,0.26,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,247,0.92,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,298,-0.25,34.9,0.21,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,349,-0.76,34.93,0.21,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,369,-0.79,34.93,0.31,1998,10,VEINS (Meredith et al 2001)
15.3,75.8,375,-0.79,34.93,0.32,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,9,6.72,34.58,0.25,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,20,6.79,34.66,0.24,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,30,6.05,34.67,0.18,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,49,4.76,34.96,0.26,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,74,4.44,35.04,0.3,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,100,4.14,35.06,0.26,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,125,3.7,35.04,0.28,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,150,3.25,35.01,0.39,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,200,2.55,35,0.26,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,248,2.2,35,0.28,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,298,1.94,35,0.26,1998,10,VEINS (Meredith et al 2001)
15.32,75.88,349,-0.58,34.92,0.16,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,10,6.44,34.48,0.12,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,49,5.8,34.96,0.2,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,99,4.28,35.05,0.18,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,150,3.56,35.03,0.18,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,200,3.23,35.02,0.19,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,248,2.6,35,0.18,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,299,1.86,34.97,0.09,1998,10,VEINS (Meredith et al 2001)
15.35,75.97,360,-0.17,34.92,0.16,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,9,6.38,34.41,0.37,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,19,6.37,34.42,0.36,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,29,6.34,34.5,0.13,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,50,4.89,34.76,0.21,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,99,4.4,35.07,0.23,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,150,3.25,35.01,0.2,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,224,2.13,34.94,0.23,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,249,1.71,34.94,0.18,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,275,1.03,34.91,0.1,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,307,0.82,34.9,0.2,1998,10,VEINS (Meredith et al 2001)
15.5,76.22,318,0.82,34.9,0.16,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,10,6.13,34.52,0.22,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,29,6.38,34.76,0.28,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,99,4.63,35.07,0.25,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,149,3.82,35.05,0.28,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,174,3.53,35.04,0.26,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,199,3.13,35.02,0.28,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,249,2.62,35,0.27,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,300,1.56,34.95,0.33,1998,10,VEINS (Meredith et al 2001)
15.4,76.13,355,0.53,34.94,0.22,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,10,7.07,34.76,0.23,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,20,7.08,34.79,0.31,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,30,7.06,34.79,0.42,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,50,5.82,35.03,0.34,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,76,5.09,35.08,0.27,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,100,4.67,35.08,0.24,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,160,3.61,35.04,0.28,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,200,3.21,35.02,0.24,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,250,2.32,34.99,0.28,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,326,0.51,34.91,0.17,1998,10,VEINS (Meredith et al 2001)
15.37,76.03,360,0.28,34.92,0.18,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,10,6.28,34.44,0.18,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,19,6.24,34.45,0.2,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,29,6.15,34.51,0.26,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,49,5.16,34.98,0.32,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,100,4.31,35.06,0.32,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,149,3.59,35.03,0.28,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,199,3.03,35.01,0.3,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,249,2.55,35.01,0.3,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,300,1.02,34.95,0.2,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,335,0.71,34.93,0.25,1998,10,VEINS (Meredith et al 2001)
15.48,76.17,346,0.71,34.93,0.15,1998,10,VEINS (Meredith et al 2001)
15.7,76.27,9,3.31,33.98,0.18,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,19,2.73,34.11,0.23,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,29,2.53,34.19,0.22,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,50,2.38,34.68,0.29,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,74,2.94,34.92,0.34,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,99,3.04,34.97,0.22,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,150,2.84,35.01,0.23,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,199,2.32,34.98,0.28,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,240,0.87,34.91,0.2,1998,8,VEINS (Meredith et al 2001)
15.7,76.27,254,0.81,34.91,0.24,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,9,2.88,33.86,0.12,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,20,0.85,33.97,0.15,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,30,0.98,34.3,0.2,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,49,1.67,34.71,0.26,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,98,3.11,35,0.3,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,149,2.18,34.97,0.3,1998,8,VEINS (Meredith et al 2001)
15.77,76.28,164,2.01,34.96,0.29,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,10,3.26,33.78,0.12,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,19,-0.17,34.11,0.09,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,29,-0.61,34.22,0.14,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,49,-0.77,34.29,0.05,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,75,3.09,34.9,0.19,1998,8,VEINS (Meredith et al 2001)
15.83,76.33,89,3.01,34.98,0.25,1998,8,VEINS (Meredith et al 2001)
8.65,78.82,9,7.1,35.02,0.24,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,20,7.01,35.03,0.26,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,30,5.89,35.09,0.35,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,50,5.48,35.1,0.26,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,73,5.17,35.09,0.3,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,145,4.18,35.06,0.31,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,173,3.11,34.98,0.25,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,199,2.46,34.93,0.23,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,215,2.45,34.93,0.3,1998,10,VEINS (Meredith et al 2001)
8.65,78.82,241,2.45,34.92,0.25,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,9,6.91,34.91,0.27,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,20,7.03,34.99,0.27,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,30,6.92,35,0.3,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,50,5.18,35.06,0.33,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,74,3.93,35.05,0.25,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,100,3.51,35.05,0.17,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,149,2.91,35.02,0.27,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,200,2.63,35.02,0.27,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,249,2.31,35,0.2,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,299,2,34.99,0.24,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,400,1.6,34.97,0.28,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,499,1.29,34.97,0.22,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,599,0.43,34.91,0.25,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,700,0.4,34.93,0.28,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,800,-0.14,34.91,0.24,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,899,-0.6,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,1000,-0.74,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,1099,-0.89,34.91,0.2,1998,10,VEINS (Meredith et al 2001)
7.48,78.82,1153,-0.92,34.91,0.24,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,9,4.65,34.18,0.15,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,20,3.92,34.85,0.26,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,29,3.71,34.96,0.22,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,50,3.38,35.02,0.3,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,74,2.92,35,0.23,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,100,2.71,35.01,0.25,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,199,2.05,34.98,0.29,1998,10,VEINS (Meredith et al 2001)
6.05,78.83,400,1.21,34.95,0.27,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,10,4.74,33.7,0.19,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,21,5,34.27,0.22,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,21,5.01,34.3,0.23,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,31,3.55,34.72,0.28,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,75,2.79,35,0.3,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,100,2.66,35.01,0.3,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,201,2.15,34.99,0.28,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,400,1.42,34.96,0.23,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,601,0.45,34.91,0.23,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,801,-0.12,34.9,0.23,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,998,-0.41,34.9,0.22,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,1200,-0.63,34.9,0.3,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,1400,-0.68,34.91,0.21,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,1600,-0.75,34.91,0.24,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,1800,-0.8,34.91,0.23,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,2001,-0.84,34.91,0.22,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,2201,-0.87,34.91,0.27,1998,10,VEINS (Meredith et al 2001)
5.03,78.83,2676,-0.89,34.91,0.21,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,9,4.15,34.15,0.16,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,19,3.07,34.35,0.23,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,29,2.21,34.71,0.32,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,50,2.75,34.93,0.25,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,74,2.85,34.98,0.29,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,99,2.76,35,0.28,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,200,1.91,34.96,0.23,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,399,1.49,34.96,0.22,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,600,0.43,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,800,-0.23,34.89,0.27,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,999,-0.44,34.9,0.26,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,1200,-0.6,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,1399,-0.69,34.91,0.26,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,1600,-0.77,34.91,0.29,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,1800,-0.83,34.91,0.28,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,2000,-0.87,34.91,0.24,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,2200,-0.85,34.92,0.14,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,2299,-0.85,34.92,0.21,1998,10,VEINS (Meredith et al 2001)
4.03,78.8,2339,-0.86,34.92,0.21,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,10,3.91,34.47,0.28,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,20,3.83,34.75,0.31,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,30,3.8,35.03,0.39,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,50,3.32,35,0.27,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,74,2.11,34.93,0.23,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,100,2.16,34.94,0.24,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,200,2.17,34.97,0.24,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,400,1.63,34.98,0.31,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,601,1.53,34.98,0.27,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,800,1.04,34.96,0.19,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,1000,-0.08,34.89,0.22,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,1201,-0.46,34.9,0.22,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,1399,-0.66,34.9,0.27,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,1600,-0.76,34.91,0.25,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,1799,-0.79,34.91,0.25,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,2000,-0.83,34.91,0.27,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,2198,-0.86,34.91,0.28,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,2400,-0.85,34.92,0.29,1998,10,VEINS (Meredith et al 2001)
2.68,78.83,2486,-0.86,34.92,0.33,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,9,-0.65,33.44,-0.44,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,19,-0.3,33.79,-0.35,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,30,0.38,34.34,-0.19,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,49,3.18,34.84,-0.19,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,74,3.08,34.93,-0.18,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,99,3.12,34.98,0.16,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,200,2.42,35,0.23,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,400,1.63,34.97,0.28,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,599,0.73,34.92,0.22,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,800,0,34.9,0.27,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,899,-0.18,34.9,0.25,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,999,-0.39,34.9,0.19,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,1099,-0.47,34.91,0.25,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,1300,-0.61,34.91,0.2,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,1700,-0.76,34.92,0.26,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,1999,-0.84,34.91,0.24,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,2300,-0.86,34.92,0.18,1998,10,VEINS (Meredith et al 2001)
-0.27,78.98,2463,-0.84,34.92,0.23,1998,10,VEINS (Meredith et al 2001)
-2.03,79,9,-1.28,30.74,-1.45,1998,10,VEINS (Meredith et al 2001)
-2.03,79,20,-0.76,33.28,-0.47,1998,10,VEINS (Meredith et al 2001)
-2.03,79,29,-0.21,33.92,-0.03,1998,10,VEINS (Meredith et al 2001)
-2.03,79,50,0.29,34.43,0.06,1998,10,VEINS (Meredith et al 2001)
-2.03,79,74,1.35,34.73,0.09,1998,10,VEINS (Meredith et al 2001)
-2.03,79,100,0.83,34.75,0.14,1998,10,VEINS (Meredith et al 2001)
-2.03,79,199,2.05,34.97,0.35,1998,10,VEINS (Meredith et al 2001)
-2.03,79,399,1.53,34.97,0.25,1998,10,VEINS (Meredith et al 2001)
-2.03,79,800,-0.1,34.9,0.14,1998,10,VEINS (Meredith et al 2001)
-2.03,79,900,-0.26,34.9,0.09,1998,10,VEINS (Meredith et al 2001)
-2.03,79,999,-0.36,34.91,0.2,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1100,-0.42,34.91,0.21,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1200,-0.52,34.91,0.22,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1299,-0.59,34.91,0.27,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1400,-0.65,34.91,0.25,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1699,-0.72,34.92,0.23,1998,10,VEINS (Meredith et al 2001)
-2.03,79,1999,-0.82,34.92,0.25,1998,10,VEINS (Meredith et al 2001)
-2.03,79,2299,-0.83,34.92,0.21,1998,10,VEINS (Meredith et al 2001)
-2.03,79,2607,-0.79,34.93,0.28,1998,10,VEINS (Meredith et al 2001)
-3.68,78.98,10,-1.24,30.87,-2.03,1998,10,VEINS (Meredith et al 2001)
-3.68,78.98,19,-1.06,32.66,-1.55,1998,10,VEINS (Meredith et al 2001)
-3.68,78.98,30,-1.42,33.46,-1.28,1998,10,VEINS (Meredith et al 2001)
